,address,business_id,city,is_open,latitude,longitude,name,postal_code,review_count,stars,state,Sunday_Open,Sunday_Close,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Noise Level,Attire,Alcohol,Price_Range,Delivery,Outdoor_Seating,Drive-Thru,Good_for_Groups,Has_TV,Caters,Waiter_Service,Good_for_Kids,Accepts_Credit_Cards,Takes_Reservations,Wi_Fi,Happy_Hour,Good_for_Dancing,Smoking,BYOB,Corkage,Take_Out,Coat_Check,Parking_Street,Parking_Valet,Parking_Lot,Parking_Garage,Parking_Validated,Music_DJ,Music_Karaoke,Music_Video,Music_Live,Music_Jukebox,Music_Background_Music,Is_Restaurants,Sandwiches,Fast Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian
9299,"2920 E Camelback Rd, Ste 130",i5skT7hqxSSG7Kaf1K1mtQ,Phoenix,1,33.510773300000004,-112.0187374,Magnus Title Agency,85016,5,5.0,AZ,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9300,1800 S 1st St,V7CbZXLAG_wg-wZfQxCZcA,Champaign,0,40.0965462354,-88.2357792559,Assembly Hall,61820,9,4.0,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9301,"9540 W Flamingo Rd, Ste 165",uXzYH9ywBhZ0WwfStrCWNQ,Las Vegas,1,36.115538799999996,-115.3001955,Jersey Mike's Subs,89147,35,4.5,NV,10,1,0,0,10,2,10,2,10,2,10,2,10,2,,,'none',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9302,"The Junction Optometrists, 2913 Dundas Street W",SoRmfAhWgaf1ImrCfl0JVA,Toronto,1,43.665332799999995,-79.46654720000001,"Brian S Feldman, OD",M6P 1Z1,9,2.5,ON,0,0,9,1,9,1,9,1,9,1,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9303,"393 Rue Saint-Jacques, Local 138",VqZPtv6-Ag17NBpGWYBQQA,Montréal,1,45.5021973,-73.5602649,Quattro,H2Y 1N9,4,3.5,QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9304,14267 Pearl Rd,lguCbyidstVL13-63Q1rfA,Strongsville,1,41.3116279,-81.83394859999999,ALDI,44136,4,3.0,OH,9,2,9,2,9,2,9,2,9,2,9,2,9,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9305,4201 Bigelow Blvd,ksanLHtGOskQRS3szNBvUA,Pittsburgh,1,40.446284399999996,-79.956604,Twentieth Century Club,15213,3,3.5,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9306,6131 W Van Buren St,48iOAp1v8O5D_jGPf-zCtQ,Phoenix,1,33.45,-112.07,Closetbox Storage,85043,9,4.5,AZ,9,1,7,2,7,2,7,2,7,2,7,2,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9307,,u0feryZUbBrU6eIQXt4Crw,Fitchburg,1,43.015637299999995,-89.4318454,Get Fit With Brian,53711,3,5.0,WI,0,0,6,1,6,1,6,1,6,1,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9308,2023 Atwood Ave.,neEVHV7XxW-p-WJyX7SL4w,Madison,1,43.092032037799996,-89.3545485809,MadCity Music Exchange,53704,20,4.5,WI,12,1,11,1,11,1,11,1,11,1,11,1,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9309,3565 Harts Run Rd,bSdLGMzfyNa5PcwH_00_CQ,Pittsburgh,1,40.545767,-79.9020714,Jack's Pizza & Hoagies,15238,3,3.5,PA,7,2,6,2,6,2,6,2,6,2,6,2,7,2,,,u'none',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310,9515 University Blvd,EBEpcviiUGlCmlB7duLrTw,Moon,1,40.501764,-80.222438,Eat'n Park,15108,18,3.0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,u'none',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9311,"4881 W Hacienda Ave, Ste 5",XM9EYUWyma5sOXXuSidzEA,Las Vegas,1,36.09300770000001,-115.2074226,BumperMedic,89118,48,3.5,NV,0,0,0,0,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312,2052 Bobtail Cir,yZVyFX1X0B6taHP0cx5oJg,Henderson,1,36.0218880971,-115.07551956180001,"Big Mountain Garage Doors, Inc",89012,6,5.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9313,2315 Pleasant View Rd,bAu0kP3jyA4qdTzfQqHSmQ,Middleton,1,43.1016032,-89.5352407,The Meat Market,53562,6,3.5,WI,10,1,8,1,8,1,8,1,8,1,8,1,8,1,,,,,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9314,4690 S Lakeshore Dr,ya3iYNbX3aeR_ZA8P6vh1Q,Tempe,1,33.3797755,-111.9228753,Harper,85283,6,2.5,AZ,12,1,9,1,9,1,9,1,9,1,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9315,2834 Danforth Avenue,AxmfUydLL7Tbz_mpVqZISw,Toronto,1,43.689802,-79.2955314,Edwards & Davies Jewellers,M4C 1M1,3,5.0,ON,10,1,0,0,10,1,10,1,10,1,10,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9316,"4131 N 24th St, Ste 224",UZNkvZ7zhnobmO7K9Vmcsg,Phoenix,1,33.4957508,-112.02984520000001,Jo Mae Fe Hairstyles,85016,3,2.5,AZ,14,2,8,2,8,1,8,2,8,1,8,2,8,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317,2300 Paseo Verde Pkwy,_axb0nay9z_koVkiCnJqHQ,Henderson,1,36.020696,-115.09019280000001,Lobby Bar,89052,11,3.5,NV,13,2,15,2,15,2,15,2,15,2,13,0,13,0,,,u'full_bar',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9318,"113 W Hoover Ave, Ste 102",qFua4bDMU5eJizd8Pbrbog,Mesa,1,33.3887412,-111.8345942,Limewear,85210,3,1.0,AZ,0,0,9,1,9,1,9,1,9,1,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9319,"3400 E Sky Harbor Blvd, Ste 3300",JkqPga7QRgioWkWMD6gTCQ,Phoenix,1,33.4354656,-112.00717140000002,Sky Harbor International Airport Dog Parks,85073,7,4.0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320,"10720 S Eastern Ave, Ste 100",DZbFhPkHiGFFRTVL8m7sYw,Henderson,0,35.9975751,-115.1025425,Bon Chef Cafe,89052,88,4.0,NV,8,2,11,2,11,2,11,2,11,2,11,2,8,2,,,u'beer_and_wine',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9321,,x9vO1GnOXcDdh5dVXrq2_A,Surprise,0,33.6071869,-112.39338359999999,Gyro in Your Face,85379,5,4.0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9322,"2885 Bayview Avenue, Unit 3",LtbF0qDeCpQ95sMW_IEn0g,Toronto,1,43.76798170000001,-79.3879983,CoCo Nail Bar,M2K 0A3,20,4.0,ON,10,1,9,1,9,1,9,1,9,1,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9323,220-5990 16th Avenue,0MCXyrNQGaqdYBcAwh3anQ,Markham,1,43.8920814862,-79.2653187482,Ai Sushi,L3P 7R2,172,3.5,ON,11,2,11,2,11,2,11,2,11,2,11,2,11,2,,,'none',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9324,2969 Cahill Main,Bx8cfQJpZvKNA4TWPFWDJQ,Fitchburg,1,43.0166386,-89.4234906,Tuscany Mediterranean Grill,53711,27,3.0,WI,0,0,16,2,16,2,16,2,16,2,16,2,17,2,,,u'full_bar',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9325,"905 Dillingham Road, Suite 16",0YNie6WxpqG7N4P1qgWuqQ,Pickering,1,43.826609000000005,-79.064876,Vosier Autosport,L1W 1Z9,5,3.5,ON,0,0,10,1,10,1,10,1,10,1,10,1,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9326,10001 N Metro Pkwy W,xzFoDVcGEbr680ry_6cO1g,Phoenix,0,33.5759017,-112.12470790000002,Sears Auto Center,85051,20,2.5,AZ,10,1,8,1,8,1,8,1,8,1,8,1,8,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9327,"1340 E Pebble Rd, Ste 115",QH-xtXe8cVKPqO2wciGJrg,Las Vegas,1,36.028408500000005,-115.134004,Vegas Voice Institute,89123,7,4.0,NV,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9328,1798 Wigwam Pkwy,fkoBiF5LsenkcONmeHuV2A,Henderson,1,36.0340633,-115.0638824,Green Valley Presbyterian Church,89074,3,4.5,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9329,2308 S Park St,-FZxMD-3aXsy9BI1liKqCg,Madison,0,43.040505100000004,-89.3952687,Vip Nails & Spa,53713,8,3.5,WI,0,0,10,2,10,2,10,2,10,2,10,2,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330,3003 E Washington Ave,p3mhi3IWiXFIrc_CYmJmeA,Madison,1,43.1036061096,-89.3422471833,Familia Dental Madison East,53704,5,1.5,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9331,4920 South Tryon Street,fQguRJYXGmYa4mFcpyhHmg,Charlotte,1,35.1784277,-80.892643,HYATT house Charlotte  Airport,28217,51,3.5,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9332,3708 Las Vegas Blvd S,77h11eWv6HKJAgojLx8G4w,Las Vegas,1,36.1099991328,-115.17429142889999,Eggslut,89109,1826,4.0,NV,0,1,7,1,7,1,7,1,7,1,7,1,0,1,,,u'none',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9333,3202 E Greenway Rd,uQcS6OcgXNHej5AJ-ICkbw,Phoenix,1,33.6275895,-112.0113666,Fanatic's Bar & Grill,85032,3,4.0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9334,"13020 W Rancho Santa Fe Blvd, Ste 102",y9ZnunbPnkGfCP6VqEjPdA,Avondale,1,33.463011,-112.3361,Summit Family Dentistry,85392,7,4.5,AZ,0,0,8,1,8,1,0,0,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9335,"2895 N Green Valley Pkwy, Ste D",figv3e5nRL3aVMJDdnPiQg,Henderson,0,36.074104299999995,-115.08283840000001,Eye Options,89014,6,4.5,NV,0,0,9,1,9,1,9,1,9,1,9,1,12,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9336,"8540 S Eastern Ave, Ste 120",wsHKXPO2n-zykhlB6BG3QA,Las Vegas,1,36.0338484689,-115.117862854,"Caroline A Bobbett, DDS",89123,17,5.0,NV,0,0,8,1,8,1,8,1,8,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9337,300 Richmond Street,7IOt1SahnsyuMwTcuZgFLQ,Toronto,1,43.6490226,-79.39155079999999,Melt Grilled Cheese,M5V 1X2,41,3.0,ON,12,1,11,1,11,2,11,2,11,2,11,2,12,2,,,u'none',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9338,7830 E Evans Rd,5rfPqaXvijN1r3Xgd01z8A,Scottsdale,1,33.616826399999994,-111.91140829999999,Provident Partners Realty and Management,85260,4,3.0,AZ,0,0,9,1,9,1,9,1,9,1,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9339,"5001 Rockside Rd, Crown Center II, Fl 1",JVS0Q4jT8JAiSOjbrT4ceg,Independence,1,41.398405,-81.6549616,Cleveland Clinic - Independence Family Health Center,44131,6,4.0,OH,0,0,8,2,8,2,8,2,8,2,8,1,8,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9340,,X2oUbjbr6jZa30BNMKJDEw,Phoenix,1,33.5080943,-112.0863874,Adkins Bee Removal,85013,4,2.0,AZ,0,0,7,2,7,2,7,2,7,2,7,2,7,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9341,2515 N Scottsdale Rd,6hNCjd6us_u_6AGRzME1nw,Scottsdale,1,33.4753889,-111.9253855,Lesco Optical,85257,46,4.5,AZ,0,0,10,1,10,1,10,1,10,1,10,1,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9342,1694 Merriman Rd,DJg5XK57oghpdwMPI8PrCQ,Akron,1,41.133685899999996,-81.5508217,Salon Savage,44313,3,4.5,OH,0,0,0,0,10,1,10,1,10,1,10,1,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9343,5171 Blvd St-Laurent,2CJ_dl2uQkP-HiRA5X2JXA,Montréal,0,45.5238109,-73.5940706,La Montée de Lait,H2T 1R9,7,4.0,QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,u'full_bar',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9344,3071 Hwy 21 Byp,u5Xa3N90_jhbBGKU2e4Y3w,Fort Mill,0,35.075757,-80.93635450000001,Angelos of Fort Mill,29715,3,5.0,SC,0,0,10,2,10,2,10,2,10,2,10,2,10,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9345,3604 Boul Saint-Charles,ACwNbUTKVIoukL0XmUSwaA,Kirkland,1,45.456675700000005,-73.863884,La Belle Province Familiale,H9H 3C3,6,2.0,QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9346,2365 Mountain View Dr,Fb6Yg0pPHvPvBWauKHCH6Q,West Mifflin,1,40.344899265900004,-79.9439939887,Hobby Lobby,15122,3,4.5,PA,0,0,9,2,9,2,9,2,9,2,9,2,9,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9347,8001 Old Statesville Rd,-WnpBf7pAJNNFdvhv2sE5g,Charlotte,1,35.33005,-80.826374,Chuck's Grill,28269,54,4.0,NC,7,1,5,1,5,1,5,1,5,1,5,1,5,1,,,u'none',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9348,"546 N Eastern Ave, Ste 110",BVbdqoeQfrRDABNAeUdxpA,Las Vegas,1,36.1718736727,-115.1156174,Allstate Insurance Agent: Tom Prince,89101,7,5.0,NV,0,0,9,1,9,1,9,1,9,1,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9349,10950 Woodland Beaver Rd,TzJ5eSAduNj5-8T054T6RQ,Charlotte,1,35.223852,-80.6297848,Earp's,28215,3,5.0,NC,5,1,5,0,5,0,5,0,5,0,5,0,5,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9350,1575 N Dysart Rd,oTnAZhF-95rJIVx95NddhQ,Avondale,1,33.4631266,-112.33900039999999,The Little Clinic,85392,4,3.0,AZ,9,1,8,1,8,1,8,1,8,1,8,1,8,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9351,7918 N Tryon St,pD-LfzoPZi2AwEF5V5RYBQ,Charlotte,1,35.296579200000004,-80.7542218,NTB - National Tire & Battery,28262,20,2.5,NC,9,1,7,1,7,1,7,1,7,1,7,1,7,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9352,"26 Dundas Street E, Unit 3",CwUjMIWwodC5SDBqH7MgfQ,Mississauga,1,43.5807246,-79.61553070000001,Thirstea,L5A 1W2,4,5.0,ON,12,2,12,2,12,2,12,2,12,2,12,2,12,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9353,2063 Yonge Street,CGpC_L37PBnIbs8TsuBEpA,Toronto,0,43.702243691999996,-79.3971691583,Trek Bicycle Store,M4S 2A2,15,3.0,ON,11,1,10,1,10,1,10,1,10,2,10,2,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9354,11520 24 Street SE,Og7PTeS1FHunIMtSCF5VtQ,Calgary,0,50.952696406,-114.00061836729999,ABC Country Restaurant,T2Z 3E9,3,3.5,AB,8,2,6,2,6,2,6,2,6,2,6,2,6,2,,,u'full_bar',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9355,155 Cedarvale Boulevard,R4pI7oeAhg1aaGbn9Pv0Sg,Stouffville,1,44.0342869,-79.2706688,Fishbone By The Lake,L4A 7X3,48,4.0,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,u'full_bar',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9356,843 Freeport Rd,kSoRnYxuJdUoLQP-vdhXQg,Pittsburgh,1,40.487153,-79.892862,Pier 1,15238,3,3.5,PA,11,1,10,2,10,2,10,2,10,2,10,2,10,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
